positive,@,estoy,actualizando,la,website,y,esta,pregunta,va,a,ser,el,centro,de,todo,",",espero,tenerlo,todo,para,el,lunes,",",saludos,,,,,,,,,,,,,,,,,,
neutral,@,yes,ya,m,conoses,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,through,thick,and,thin,:,en,las,duras,y,en,las,maduras,.,my,good,friend,has,been,there,for,me,through,thick,and,thin,,,,,,,,,,,,,,,,,
positive,@,serio,thatd,be,beter,but,i,have,n't,even,hit,up,chris,tho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,pull,your,leg,:,bromear,.,are,you,pulling,my,leg,or,are,you,being,serious,right,now,?,,,,,,,,,,,,,,,,,,,,,,,
negative,how,dare,you,:,cómo,te,atreves,?,you,ate,my,ice,cream,?,how,dare,you,?,,,,,,,,,,,,,,,,,,,,,,,,
positive,can,i,have,the,check,:,la,cuenta,por,favor,.,waiter,:,:,are,you,still,doing,ok,?,customer,:,yes,",",can,i,have,the,check,please,?,,,,,,,,,,,
neutral,cash,a,check,.,hacer,efectivo,un,cheque,.,i,need,to,go,cash,a,check,at,the,bank,.,,,,,,,,,,,,,,,,,,,,,,
neutral,lightweight,:,persona,que,se,emborracha,fácilmente,.,i,get,drunk,off,only,three,beers,",",i,’m,a,lightweight,.,,,,,,,,,,,,,,,,,,,,,
neutral,i,tengo,hambre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,if,the,connect,tells,you,0,min,and,he,is,on,time,....,it,'s,the,cops,!!,#tencuidado,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,eso,si,sea,notadoo,lol,#alonewithyourthoughts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,el,uefalona,..,en,russian,dreams,jiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,la,hambre,mata,:face_with_tears_of_joy:,",",you,want,choclate,marshmallows,ice,cream,pizza,pozole,enchiladas,milkshakes,and,such,:grinning_squinting_face:,,,,,,,,,,,,,,,,,,,,,,
neutral,careless,mistake,:,error,por,descuido,i,did,the,reports,correctly,",",but,just,made,a,few,careless,mistakes,.,,,,,,,,,,,,,,,,,,,,,,
positive,los,invasores,>>,y,arriva,el,norte,!!,como,extraño,all,those,summers,in,monterrey,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,i,wonder,if,everyone,would,make,a,big,deal,if,twitter,were,around,during,guero,palmas,time,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,on,the,move,:,cambiar,de,lugar,seth,does,n’t,have,time,to,settle,down,because,he,’s,always,on,the,move,.,,,,,,,,,,,,,,,,,,,
negative,slippery,slope,:,algo,así,como,bola,de,nieve,(,que,lleva,a,algo,peor,),.,some,people,believe,that,euthanasia,is,the,slippery,slope,to,murder,.,,,,,,,,,,,,,
negative,we,’re,done,:,ya,terminamos,mucho,más,usado,que,finish,.,we,’re,done,talking,",",this,conversation,is,over,.,,,,,,,,,,,,,,,,,,,,
positive,haha,claro,:relieved_face:,:ok_hand:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lol,ni,sabes,pinche,traffical,esta,hasta,el,culo,de,tapado,aveces,y,los,pinches,chinos,son,culpables,lmao,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,
neutral,just,a,thought,:,es,solo,una,idea,(,mi,opinión,),i,think,we,should,n’t,spend,that,money,on,that,project,",",just,a,thought,.,,,,,,,,,,,,,,
neutral,con,mis,gritos,tuvimos,lol,:face_with_tears_of_joy:,i,los,de,mi,brother,osea,(;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,eske,mi,troca,es,mi,bebe,!!!,:heart_suit:,that,'s,my,girl,",",sin,ella,no,'stoy,agusto,!,she,completes,me,!,she,'s,my,all,:heart_suit:,&,no,es,celosa,jeje,;d,,,,,,,
positive,get,it,over,with,:,para,acabar,de,una,vez,:,i,guess,i,’ll,do,my,taxes,just,to,get,it,over,with,.,,,,,,,,,,,,,,,,,
neutral,all,of,a,sudden,:,de,repente,i,was,just,walking,my,dog,when,all,of,a,sudden,i,saw,a,strange,object,in,the,sky,.,,,,,,,,,,,,,,,
negative,el,lonche,que,era,pa,mi,se,lo,llevo,mi,dad,:angry_face:,y,me,quede,con,tacos,de,huevo,con,chile,:sleepy_face:,#sadtweet,,,,,,,,,,,,,,,,,,,
negative,holy,snap,im,falling,asleep,and,im,not,even,half,way,done,:/,no,bueno,..,i,hate,reading,.,-__-,#,procrastinationatitsbest,,,,,,,,,,,,,,,,,,,
positive,@,del,0,?,lol,i,had,that,like,a,day,ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,thuggish,ruggish,bone,>>,€,#tosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,fuck,this,el,que,sigue,(:,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ya,me,kiero,ir,so,where,is,my,dad,:man:,:red_heart:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,upside,down,:,al,revés,that,roller,coaster,had,us,upside,down,for,a,whole,minute,.,,,,,,,,,,,,,,,,,,,,,,,,,
negative,i,broke,out,in,hives,:,tengo,un,brote,de,piel,(,urticaria,),i,broke,out,in,hives,over,my,entire,body,due,to,a,bad,reaction,to,my,medicine,.,,,,,,,,,,
positive,@,si,:),online,:),video,chat,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,are,ypu,being,a,lowlife,o,eres,de,uso,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,my,mom,made,entomatadas,:sleepy_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,y,como,te,dije,chikitin,@,mac,beat,aldine,nomas,0,zero,skunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,enserio,ya,se,me,esta,dando,agua,ala,boca,:loudly_crying_face:,:face_savoring_food:,:ok_hand:,:hundred_points:,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,dihhh,little,bitch,ass,car,sick,pussy,repelant,",",get,a,honda,or,a,nissa,foo,something,que,te,va,durar,,,,,,,,,,,,,,,,,,,,
positive,@,no,se,...,havent,had,the,chance,",",you,should,go,tho,its,pretty,!,but,it,gets,old,too,,,,,,,,,,,,,,,,,,,,,
positive,ya,ima,go,to,sleep,:smirking_face:,que,pasen,buenas,noches,sueñan,conmigo,haha,:two_hearts:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,awww,:(,i,had,one,too,!,his,name,was,chico,cause,he,was,so,tiny,when,we,got,him,but,unfortunately,he,died,as,well,:(,,,,,,,,,,,,,,
positive,happy,texas,independence,day,yall,♡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,see,you,in,a,bit,:,nos,vemos,en,un,momento,.,(,over,the,phone,),hey,i,'m,getting,something,to,eat,",",i,'ll,be,there,in,a,minute,",",see,you,in,a,bit,,,,
positive,@,@,lmao,yo,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,that,'s,bcuz,in,our,times,trival,was,original,&,had,good,music,0,it,then,all,the,other,djs,le,mezclaron,techno,music,y,blah,,,,,,,,,,,,,,,
positive,@,ah,ya,la,veo,",",no,vuelvo,a,contestar,sin,lentes,",",porq,no,es,q,tenga,buena,ortografía,sino,q,uso,corrector,",",no,la,vi,:),thanks,a,lot,,,,,,,,,,
negative,what,goes,up,",",must,come,down,:,todo,lo,que,sube,tiene,que,bajar,drugs,can,make,you,feel,good,",",but,what,goes,up,",",must,come,down,.,,,,,,,,,,,
neutral,i,wonder,if,ol,dude,still,sleepin,in,chikinalgas,car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,open,up,(,abrir,),i,would,like,to,open,up,a,savings,account,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,o,no,es,cierto,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,downgrade,:,bajar,de,categoría,.,some,say,he,downgraded,because,he,went,from,being,a,lawyer,",",to,being,a,cook,.,,,,,,,,,,,,,,,,,,,
negative,@,lmao,i,know,:unamused_face:,we,suck,:face_with_tears_of_joy:,mejor,que,nos,vengan,a,ver,ellos,so,we,know,it,'s,real,cx,,,,,,,,,,,,,,,,,,,,
positive,las,paso,por,la,window,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,hablando,del,demonio,",.,.,",ya,llego,mi,mommy,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,can,someone,go,to,the,movies,with,me,today,?,...,no,okay,acavo,ni,te,keria,:relieved_face:,:face_with_tears_of_joy:,:person_tipping_hand:,,,,,,,,,,,,,,,,,,,,,,
positive,go,both,ways,(,0,):,tiene,ventajas,y,desventajas,.,the,new,system,works,both,ways,",",we,'ll,improve,our,business,but,we,'ll,lose,some,great,workers,,,,,,,,,,,,
positive,theres,a,bachata,version,of,el,perdedor,...,lawrrd,bless,enrique,iglesias,hes,the,best,♡,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,if,he,cooks,",",works,out,and,hes,sweet,yeah,most,definitely,ill,marry,him,!!,:d,lmao,,,,,,,,,,,,,,,,,,,,,,,,
positive,to,full,on,barba,cerrada,#mochomista,:hundred_points:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,puro,tweakers,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,i,hate,getting,feelings,for,justin,cuz,his,just,a,damn,playaaaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,i,was,abt,to,say,si,no,le,ganamos,al,monterrey,somos,un,verdadero,fracaso,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,cash,on,me,.,tener,dinero,en,efectivo,.,i,’m,sorry,",",i,do,n’t,have,any,cash,on,me,.,,,,,,,,,,,,,,,,,,,,
negative,no,pos,si,truth,hurts,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,lol,no,digs,mas,antes,que,me,tumbe,todo,lmao,#yeahright,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,he,is,on,the,run,:,está,huyendo,.,police,man,:,our,suspect,took,off,with,the,stolen,cash,",",now,he,’s,on,the,run,.,,,,,,,,,,,,,,
neutral,it,’s,packed,:,abarrotado,/,lleno,.,i,avoid,the,mall,on,saturdays,;,it,’s,packed,on,saturdays,.,,,,,,,,,,,,,,,,,,,,,
neutral,sneak,peek,.,ver,un,corto,(,un,video,),por,adelantado,.,her,'s,a,quick,sneak,peek,to,my,next,video,.,,,,,,,,,,,,,,,,,,
positive,tercer,cielo,for,my,wedding,>,:face_with_tears_of_joy:,lmao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,te,creo,:face_with_tears_of_joy:,:face_with_tears_of_joy:,.,idk,i,do,n't,watch,scary,movies,lol,mostly,action,and,comedy,haha,,,,,,,,,,,,,,,,,,,,,,
neutral,i,know,you,are,(,0,),but,be,(,0,),",",you,never,know,(,0,:,valiente,),(,0,:,cauteloso,),,,,,,,,,,,,,,,,
neutral,fill,in,for,:,reemplazar,a,alguien,.,i,’m,feeling,sick,",",i,’ll,ask,laura,to,fill,in,for,me,tomorrow,.,,,,,,,,,,,,,,,,,,
negative,anywhere,but,here,.,en,cualquier,lugar,menos,aquí,.,i,’d,rather,be,anywhere,but,here,.,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,thats,good,im,glad,to,hear,that,!,ps,ya,asta,la,crystal,paro,creo,...,ya,todos,son,bien,santitos,ahora,!!,kien,los,biera,haha,,,,,,,,,,,,,,
neutral,bear,with,me,:,aguantame,un,momento,por,favor,.,bear,with,me,guys,",",this,lesson,may,take,a,while,.,,,,,,,,,,,,,,,,,,,,
positive,omg,los,corridos,de,mi,dad,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:ok_hand:,anda,con,puro,durango,el,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,no,lol,college,:face_with_tears_of_joy:,:face_with_tears_of_joy:,",",el,este,de,los,angeles,:hundred_points:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,ahh,",",no,digo,que,no,sea,correcto,",",lo,que,digo,es,que,no,lo,he,escuchado,:),voy,a,prestar,mucha,atención,",",seguimos,en,cont,:),,,,,,,,,,,,
negative,porque,no,pudo,ser,some,other,week,!!,thats,just,great,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,sip,;),oy,nomas,!,ni,tanto,!,nomas,lo,k,es,duranguense,o,banda,con,tamborazo,al,estilo,de,mi,rancho,;d,:heart_suit:,#purodurango,#original,,,,,,,,,,,,,,,
negative,@,@,wait,what,you,have,a,date,?,bitch,k,poca,fe,me,tienes,!!,-_-,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,would,like,to,accompany,me,for,a,chiefing,sesh,?,#grifomelarifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,diferentes,formas,de,preguntar,lo,mismo,",",pero,la,estructura,gramatical,debe,ser,como,la,escribí,",",...,,,,,,,,,,,,,,,,,,,,,,,
negative,something,’s,wrong,with,that,picture,:,algo,está,mal,con,esta,situación,he,’s,never,home,to,see,his,kids,?,something,’s,wrong,with,that,picture,.,,,,,,,,,,,,,
positive,lit,up,:,iluminar,.,her,eyes,lit,up,when,leo,proposed,to,her,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,(,s,),egun,?,lol,no,ay,problema,hombres,ay,muchos,;),haha,and,which,day,?,tu,guey,yo,no,..,lmao,,,,,,,,,,,,,,,,,
positive,@,pero,si,digo,english,con,la,i,nuestra,los,muchachos,me,dicen,que,tengo,acento,",",o,sea,si,es,la,the,it,",",i,hope,it,helps,:),,,,,,,,,,,,
neutral,@,you,could,hang,with,the,polvo,?,#spensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,you,could,'ve:(,...,pero,mas,fiel,y,romantico,no,aviaaa,..,y,en,fin,te,sacaste,la,loteria,;),lol,jk,...,,,,,,,,,,,,,,,,,,,
positive,@,las,nalgas,for,a,whole,week,que,era,hernan,dario,velazquez,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,my,screen,fell,from,the,sky,and,gave,me,a,coma,maynee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,wow,!,this,took,my,breath,away,:heart_suit:,you,looked,wonderful,love,:heart_suit:,no,cabe,duda,que,eres,toda,una,bella,mujer,;),:heart_suit:,,,,,,,,,,,,,,,,,
positive,@,idk,i,was,free,lol,",",i,just,came,back,baby,girl,i,'m,all,burned,out,haha,",",wyd,on,ur,birthday,?,te,quiero,ver,mujer,:smiling_face:,!!!,,,,,,,,,,,
negative,ay,weyyyyy,mi,ma,me,regaño,...,*,walks,away,in,shame,:(,*,she,said,"""",ay,tu,!,pos,kien,te,crees,?,ni,k,pagares,biles,!,hazte,algo,tu,o,esperate,!!,"""",,,,,
positive,@,k,paso,k,pasooo,primo,se,k,estamos,a,dieta,pero,no,mancheee,haha,!,hope,u,&,@,c,esten,divirtiendo,w/,the,vid,!,salu0,,,,,,,,,,,,,,
negative,start,over,:,comenzar,de,nuevo,.,i,messed,up,so,i,need,to,start,over,.,,,,,,,,,,,,,,,,,,,,,,,,,
positive,que,bonito,es,lo,bonito,!!,y,k,se,awuiten,los,feos,:d,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,my,sister,is,just,in,0th,grade,i,me,iso,mi,hw,>>,poreso,la,kiero,mucho,:face_with_tears_of_joy:,:red_heart:,,,,,,,,,,,,,,,,,,,,,,,
positive,adios,toluca,!!!!!,maybe,next,year,!,:d,haha,america,>,toluca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lol,enserio,just,trying,to,make,shit,about,them,hahaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,no,puedo,ser,de,otra,forma,:smiling_face:,lmao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,oh,you,mean,a,la,bola,..,lmao,yeah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,thats,bs,america,played,better,but,fuck,it,!,ya,veran,en,el,azteca,!,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,man,fuck,norteñas,banda,y,corridos,!,yo,con,mi,duranguense,tengo,!!!,cual,pinche,satevo,ni,k,dip,ni,nada,borrense,alv,pa,otro,lado,!,alacrande,:heart_suit:,,,,,,,,,,,,,
positive,@,lol,i,'m,waiting,for,the,corridos,to,come,out,#newonescomingsoon,",",fuhkinh,up,he,just,gunna,leave,like,last,time,#comonoquieren,,,,,,,,,,,,,,,,,,,
neutral,wink,:,guiñar,el,ojo,.,why,did,you,just,wink,at,me,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,all,that,graffiti,looked,familiar,xd,lol,i,like,0st,street,burgers,better,tbh,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lol,all,bad,xd,",",you,only,know,emough,spanish,to,order,at,a,taquera,huh,lol,xd,,,,,,,,,,,,,,,,,,,,,,,
negative,@,talking,into,the,mirror,again,#quema,ña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,pues,stop,tweeting,and,start,cleaning,boo,boo,time,ai,n't,gonna,wait,for,you,&,so,is,n't,your,mom,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,
neutral,vocabulario,más,fácil,",",pero,...,qué,es,fácil,?,lo,q,se,nos,parece,al,español,o,lo,que,un,niño,de,0,años,sabe,?,"""",i,get,it,"""",es,fácil,para,un,niño+,,,,,
negative,@,muahahahaaaaa,lol,nomas,pikitooo,dicen,los,gringos,jijiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,when,it,gets,dark,nd,my,cuz,comes,from,ontas,",",ill,hit,you,up,i,still,gotta,get,ready,,,,,,,,,,,,,,,,,,,,,
positive,@,a,carbon,y,cuando,te,pregunte,que,hiciste,el,verano,pasado,lol,:smirking_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,i,voted,for,khan,to,make,things,interesting,jiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,flirting,:,coqueteando,i,caught,her,flirting,with,the,mail,man,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,yeah,i,'m,down,after,class,lol,i,'ll,hit,you,up,manana,:),",",no,cardio,tho,lol,#mejormesiento,,,,,,,,,,,,,,,,,,,,,
negative,@,nigga,..,i,'m,the,realist,out,'cheaaa,d,'oooo!!!,you,fakeee,cause,u,be,bs,and,then,bien,chill,like,nun,fake,fake,fake,smh,-.-,,,,,,,,,,,,,,
positive,@,lol,if,i,were,ever,to,see,that,nomas,me,le,voy,a,quedar,mirando,:face_with_tears_of_joy:,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,para,eso,existen,las,tiendas,;,b,haha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,my,mom,was,trying,to,act,like,a,chola,in,the,store,:face_with_medical_mask:,:raised_hand:,i,was,like,just,stop,:squinting_face_with_tongue:,,,,,,,,,,,,,,,,,,,,,,
positive,@,lmao,all,alivianada,:smiling_face:,:ok_hand:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,today,in,0th,period,i,went,so,mexican,on,everyone,:smiling_face_with_sunglasses:,i,me,senti,muy,chignona,:person_tipping_hand:,:face_with_tears_of_joy:,:red_heart:,,,,,,,,,,,,,,,,,,,,,,,
positive,felipe,is,so,(,0,),and,(,0,),i,think,i,’ll,ask,him,out,(,0,:,encantador,),(,0,:,amigable,),,,,,,,,,,,,,,,
neutral,get,fat,:,engordar,i,can,n’t,eat,that,donut,",",i,’ll,get,fat,.,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,no,phone,perro,call,him,nd,see,whats,up,i,got,gas,too,so,we,could,hit,the,good,shops,haha,,,,,,,,,,,,,,,,,,,,
positive,game,changer,.,algo,así,como,que,cambia,las,reglas,de,juego,.,cvs,decision,to,stop,selling,cigarettes,is,a,game-changer,for,that,market,,,,,,,,,,,,,,,,,
negative,@,#nopostacabron,lmao,idk,wats,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,roxana,be,on,that,crack,shit,la,voy,a,matar,one,day,she,does,n't,even,let,my,brother,see,his,own,son,-.-,,,,,,,,,,,,,,,,,,
negative,"""",@,:,i,need,to,do,homework,",",but,i,do,n't,even,want,to,do,it,">.<""",i,feel,ya,,,,,,,,,,,,,,,,,,,,
negative,@,got,me,in,trouble,el,:pensive_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,sabes,de,buena,mota,?,:smiling_face:,:face_with_tears_of_joy:,?,match,up,sometime,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,hahahahahahahahahahaha,damn,too,fuhken,awkward,#quesuerte,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:grinning_squinting_face:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:ok_hand:,:clapping_hands:,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,algo,asi,!,esque,yo,soy,de,amanesidas,!!!,#nocturnal,#nightlife,#morefun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,pinche,sherrifs,se,pasan,de,verga,!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,let,’s,knock,it,out,:,varias,cosas,una,hacer,algo,en,abundancia,we,have,lots,of,work,to,do,",",let,’s,knock,it,out,now,so,that,later,we,can,relax,.,,,,,,,,
positive,pues,ya,good,night,:smiling_face_with_sunglasses:,:two_hearts:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,que,ya,son,muchos,en,la,lista,de,espera,...,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,no,se,awuite,@,k,se,awuiten,los,feos,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,craving,vitamin,water,&,naked,juice,.,:loudly_crying_face:,:loudly_crying_face:,”,<<<<,pepino,gatorade,:face_savoring_food:,:smiling_face:,:ok_hand:,:hundred_points:,,,,,,,,,,,,,,,,,,,,,,
positive,@,te,acabo,de,seguir,para,q,me,puedas,enviar,messages,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,fuhhkk,te,la,creo,xddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,igot,nothing,against,tito,but,the,cosas,del,diablo,song,gets,played,way,too,much,in,the,radio,,,,,,,,,,,,,,,,,,,,,,,,
negative,slipped,out,of,my,mouth,:,se,me,salió,are,you,pregnant,?,i,’m,sorry,",",that,slipped,out,of,my,mouth,.,,,,,,,,,,,,,,,,,,
positive,@,ha,naw,ni,k,me,llamara,yolli,..,lol,jk,donde,anda,la,tokaya,?,creo,k,ya,le,pegan,verda,?,,,,,,,,,,,,,,,,,,,
neutral,do,n't,be,too,harsh,on,her,:,no,seas,muy,duro,.,this,is,her,first,game,",",do,n’t,be,too,harsh,on,her,.,,,,,,,,,,,,,,,
neutral,what,is,your,address,so,i,can,look,it,up,on,my,phone,?,(,"""",look,it,up,"""",en,lugar,de,"""",search,"""",),,,,,,,,,,,,,,,
positive,well,put,:,bien,dicho,.,well,put,kassandra,",",that,was,a,very,good,point,.,,,,,,,,,,,,,,,,,,,,,,,,,
negative,ahh,ese,chamuco,se,va,llebar,la,quinela,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,wake,and,bake,@,before,they,set,up,perro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,goodnight,:),",",happy,bday,to,ur,carnal,too,:,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,toda,la,familia,de,laura,son,de,guerrero,:face_with_tears_of_joy:,:red_heart:,,dicen,que,they,shit,money,oy,esa,manda,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,
positive,@,whats,going,on,?,but,yeah,txt,me,mejor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,tu,te,bas,y,yo,me,boy,al,pederte,voy,ganando,anda,vete,aver,k,encuentras,y,k,te,bendiga,dios,:),,,,,,,,,,,,,,,,,,,,
positive,land,:,varias,cosas,",",una,es,obtener,.,he,'s,just,landed,a,good,job,.,,,,,,,,,,,,,,,,,,,,,,,,,
negative,poner,platos,en,el,lavaplatos,no,es,put,the,dishes,in,the,dishwasher,:),how,about,i,load,the,dishwasher,and,you,unload,it,when,it,’s,done,?,,,,,,,,,,,,,
negative,take,that,back,:,retractarse,.,i,’m,sorry,i,said,you,were,fat,and,ugly,",",i,should,probably,take,that,back,.,,,,,,,,,,,,,,,,,,
positive,pues,toma,pa,k,te,enamore,",",more,",",more,ehh,;),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,bullying,:,intimidación/acoso,.,cyber,bullying,has,become,a,widespread,problem,on,social,networking,sites,where,kids,threaten,each,other,,,,,,,,,,,,,,,,,,,,,,
neutral,@,mira,esta,palabra,elephant,ˈɛ,l,ə,fənt,dos,cosas,",",antes,de,ɛ,l,hay,un,ˈ,",",eso,significa,q,hay,acento,",",,,,,,,,,,,,,,,,
positive,significant,other,.,pareja(en,general,",",para,no,decir,",",wife/husband/girlfriend,etc,),what,are,you,buying,your,significant,other,for,christmas,?,,,,,,,,,,,,,,,,,,,
positive,yeah,si,pudimos,con,tigres,",",podemos,con,toluca,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,work,at,:,trabajar,duro,en,algo,.,some,people,dream,of,success,...,while,others,wake,up,and,work,at,it,.,~,author,unknown,,,,,,,,,,,,,,,,
negative,yo,no,tuve,una,noche,buena,..,lmao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,ahh,cabron,y,que,tipo,de,dieta,tenías,antes,o,que,",",soo,this,means,even,less,cheat,days,for,you,?,#allbad,,,,,,,,,,,,,,,,,,
neutral,de,aun,modo,tienes,k,ser,discreta,aun,k,no,t,deje,empaz,la,consiensia,.??!!,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,osea,me,cais,bien,lmao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,jaime,got,a,brand,new,car,",",i,'m,kind,of,(,0,),(,0,:,envidioso,),,,,,,,,,,,,,,,,,,,,,,,
neutral,@,them,hoes,garbage,era,pa,despistar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,lol,it,'s,my,dream,wedding,since,i,witnessed,a,wedding,like,that,as,a,kid,aya,en,mi,durango,:),:heart_suit:,,,,,,,,,,,,,,,,,,
negative,i,hate,it,when,my,teacher,tells,me,i,do,n't,have,a,future,.__.,!!,like,wtf,no,me,digas,eso,:squinting_face_with_tongue:,:loudly_crying_face:,,,,,,,,,,,,,,,,,,
positive,@,one,of,the,best,feeling,in,the,world,huh,#cansado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
